CITY_NAME,LATITUDE,LONGITUDE
Meadville,41.62666667,-80.21472222
Medford,43.73777778,-106.586944445
Medfra,63.10694444,-154.71666667
Medical Lake,47.65916667,-117.68166667
Medicine Hat,50.01888889,-110.72055556
Medina,41.13138889,-81.765
Mekoryuk,60.3725,-166.27027778
Melbourne,28.10277778,-80.64527778
Melfa,37.64694444,-75.76111111
Mels,56.23333333,-160.075
Memphis,35.0425,-89.97666667
Mena,34.54527778,-94.20277778
Mendota,36.75861111,-120.37138889
Merced,37.28472222,-120.51388889
Mercury,36.62,-116.03222222
Meridian,32.3325,-88.75194444
Merritt,50.12277778,-120.745
Merritt Island,28.615,-80.69444444
Mesa,33.46083333,-111.72833333
Meshik,56.76666667,-158.08527778
Mesquite,34.79,-105.293194445
Metlakatla,55.13333333,-131.58333333
Meyers Chuck,55.74,-132.25333333
Miami,27.380912698571425,-82.44853174428572
Michellville,38.94138889,-76.7725
Michigan City,41.70333333,-86.82111111
Middle Bass Island,41.68833333,-82.80805556
Middlebury,43.98555556,-73.09555556
Middleton,43.11416667,-89.53166667
Middleton Island,59.45,-146.30722222
Middletown,39.526527775,-80.06
Midland/Odessa,31.966851853333335,-102.23027777666668
Midlothian/Waxahachie,32.45833333,-96.9125
Midway Island,28.20444444,-177.37861111
Miles City,46.42805556,-105.88611111
Milford,38.42666667,-113.01333333
Millbrook,41.7075,-73.73805556
Millersburg,40.53666667,-81.95583333
Millington,35.35666667,-89.87055556
Millinocket,45.64777778,-68.68555556
Millville,39.36777778,-75.07222222
Milton,30.7225,-87.02388889
Milwaukee,43.02861111,-87.96569444
Minchumina,63.88583333,-152.30194444
Minden,39.00055556,-119.75111111
Mineola,32.67666667,-95.51083333
Mineral Wells,32.78166667,-98.06027778
Miners Bay,48.51666667,-123.18333333
Mingan,50.29,-64.15555556
Mink Island,50.11666667,-124.75
Minneapolis,44.979833332,-93.302555556
Minneapolis/St. Paul,44.93472222,-93.06027778
Minocqua/Woodruff,45.92805556,-89.73083333
Minot,48.336805555,-101.31805556
Minstrel Island,50.61888889,-126.31777778
Minto,65.14805556,-149.36861111
Miramichi,47.00583333,-65.45694444
Mission/McAllen/Edinburg,26.17583333,-98.23861111
Missoula,46.91638889,-114.09055556
Mitchell,43.77472222,-98.03861111
Mitrofania,56.00166667,-158.83333333
Moab,38.755,-109.75472222
Moberley,39.46333333,-92.42638889
Mobile,30.65902778,-88.15541667
Modesto,37.62583333,-120.95444444
Moffet Bay,55.42833333,-162.63
Mojave,35.05888889,-118.15055556
Mokuleia,21.57944444,-158.19722222
Moline,41.44833333,-90.5075
Molly Creek,64.09722222,-143.26666667
Moncks Corner,33.18555556,-80.03611111
Moncton,46.11166667,-64.67972222
Moneta,37.10777778,-79.5925
Monroe,33.77027777666667,-85.45083333333332
Monroeville,31.45805556,-87.35111111
Mont Joli,48.60916667,-68.20805556
Mont Laurier,46.56472222,-75.57611111
Montague,42.186527780000006,-97.49555556
Montague Island,59.925,-147.51666667
Montauk Point,41.07666667,-71.92055556
Monte Vista,37.52861111,-106.04583333
Monterey,36.58694444,-121.84305556
Montgomery,35.397870373333326,-82.34148148000001
Monticello,39.819444445,-92.070694445
Montpelier,42.33611111,-111.28888889
Montpelier/Barre,44.20361111,-72.56222222
Montreal,45.555833335,-73.73256944250001
Montrose,41.78888889,-75.89
Montrose/Delta,38.50972222,-107.89416667
Monument Valley,37.01666667,-110.20055556
Moose Lake,46.41861111,-92.80472222
Mooseville Airstrip,70.28444444,-152.21194444
Moosonee,51.29194444,-80.60833333
Morehead City,34.73416667,-76.66027778
Morganton,35.83333333,-81.61666667
Morgantown,39.64361111,-79.9175
Moroe,42.615,-89.59027778
Morrilton,35.13888889,-92.90916667
Morristown,38.48944444,-78.89527778
Morrisville,44.53444444,-72.61388889
Mosby,39.3325,-94.30972222
Moser Bay,57.02638889,-154.14361111
Moses Lake,47.175833335,-119.279722225
Moses Point,64.69805556,-162.05722222
Mosinee,44.7775,-89.66666667
Mould Bay,76.23916667,-119.32111111
Moultonboro,43.76833333,-71.38666667
Moultrie,31.13777778,-83.70416667
Moultrie/Thomasville,31.06944444,-83.80277778
Mount Holly,39.94277778,-74.84583333
Mount Pleasant,38.37513889,-89.856527775
Mount Sterling,38.05805556,-83.97944444
Mount Vernon,39.32611111,-85.69236111000001
Mountain Home,39.70625,-104.17152777999999
Mountain View,37.41611111,-122.04916667
Mountain Village,62.09472222,-163.68277778
Mountaintop Mine,61.39027778,-157.99555556
Mt. Clemens,42.61388889,-82.83694444
Mt. Pocono,41.13777778,-75.38
Muncie/Anderson/Newcastle,40.2425,-85.39583333
Murray,36.66444444,-88.37277778
Murray Bay,47.5975,-70.22388889
Murrieta/Temecula,33.57416667,-117.12833333
Muscatine,41.36777778,-91.14833333
Muscle Shoals,34.74527778,-87.61027778
Mush Bay,57.7,-153.47333333
Muskegon,43.16888889,-86.2375
Muskogee,35.65777778,-95.36166667
Muskoka,44.975,-79.30388889
Muskrat Dam,53.44138889,-91.76277778
Myrtle Beach,33.745694445,-78.82611111
Myrtle Creek,42.99722222,-123.31527778
Nacogdoches,31.57777778,-94.71
Nain,56.55055556,-61.68222222
Naknek,58.734444445,-157.01625
Naknek-1,58.70944444,-157.07138889
Nakochna,62.03611111,-151.45222222
Nanaimo,49.10222222,-123.901666665
Nanisivik,72.98222222,-84.61361111
Nantucket,41.25305556,-70.06
Nanwalek,59.296666665000004,-151.90125
Napa,38.21305556,-122.28055556
Napaimute,61.53638889,-158.73888889
Napakiak,60.69027778,-161.97861111
Napamute,61.53138889,-158.64083333
Napaskiak,60.70305556,-161.77833333
Naples,26.1525,-81.77555556
Nappanee,41.44611111,-85.93611111
Nashua,42.7825,-71.51416667
Nashville,36.15375,-86.782222225
Natashquan,50.19,-61.78888889
Natchez,31.61361111,-91.29722222
Naukiti,55.875,-133.22083333
Nebraska,40.60666667,-95.86666667
Needles,34.76638889,-114.62333333
Nellie Juan,60.55,-148.16666667
Nelson Lagoon,56.0075,-161.16027778
Nenana,64.54722222,-149.07388889
Nevada,37.8525,-94.30472222
New Bedford/Fall River,41.67666667,-70.95777778
New Bern/Morehead/Beaufort,35.07277778,-77.04305556
New Haven,41.26388889,-72.88694444
New Iberia,30.03777778,-91.88388889
New Jersey,40.33,-74.34666667
New London/Groton,41.33,-72.04527778
New Milford,41.56916667,-73.46194444
New Orleans,29.95435185,-90.10472222333333
New Philadelphia,40.47027778,-81.42
New Richmond,45.14777778,-92.53916667
New Smyrna Beach,29.05555556,-80.94888889
New Stuyahok,59.45166667,-157.37305556
New Ulm,44.31833333,-94.50166667
New York,40.73874999899999,-73.935611112
Newark,40.6925,-74.16861111
Newburgh,41.53333333,-72.04305556
Newburgh/Poughkeepsie,41.50416667,-74.10472222
Newcastle,43.88416667,-104.31444444
Newport,43.66694444666666,-89.18944444666666
Newport Beach,33.61388889,-117.88972222
Newport News/Hampton,37.08277778,-76.36055556
Newport News/Williamsburg,37.13194444,-76.49305556
Newtok,60.93916667,-164.64138889
Newton,37.347777773333334,-93.14416667
Niagara Falls,43.1075,-78.94583333
Niblack,55.06666667,-132.14583333
Nichen Cove,55.85,-133.21666667
Nightmute,60.46916667,-164.70416667
Nikiski,60.69027778,-151.28888889
Nikolai,63.01861111,-154.35833333
Nikolski,52.94166667,-168.84916667
Nimiuk Point,66.78333333,-162.01666667
Nimmo Bay,50.93888889,-126.68333333
Ninilchik,60.02027778,-151.58944444
Nixon Fork Mine,62.23388889,-154.73472222
Noatak,67.56166666499999,-162.97791667
Nogales,31.41777778,-110.84777778
Nome,64.5125,-165.44444444
Nondalton,59.98027778,-154.83916667
Noorvik,66.8175,-161.02222222
Nootka Sound,49.6,-126.61666667
Norfolk,38.605925926666664,-83.30842592666666
Norman,35.24555556,-97.47222222
Norman Wells,65.28138889,-126.79861111
North Adams,42.69638889,-73.17055556
North Bass Island,41.71805556,-82.82111111
North Battleford,52.76916667,-108.24444444
North Bay,46.36388889,-79.42416667
North Bend/Coos Bay,43.41694444,-124.24694444
North Kingstown,41.59833333,-71.414444445
North Platte,41.12611111,-100.68361111
Northampton,42.32805556,-72.61111111
Northeast Cape,63.32638889,-168.96888889
Northway,62.96111111,-141.92805556
Norway House,53.95833333,-97.84416667
Norwich,42.56638889,-75.52416667
Norwood,42.19055556,-71.17305556
Notchitoches,31.73583333,-93.09916667
Novato,38.10597222,-122.52958333000001
Nugget Creek,59.28833333,-136.17388889
Nuiqsut,70.20972222,-151.00638889
Nulato,64.72944444,-158.07416667
Nunapitchuk,60.90611111,-162.44055556
Nushagak Bay,57.45,-158.0
Nyac,60.98055556,-159.99361111
O'Neill,42.46944444,-98.68777778
Oak Harbor,48.25166667,-122.67361111
Oakland,38.476166668,-105.10916666600001
Ocala,29.17194444,-82.22416667
Ocean City,38.786944445,-74.865694445
Ocean Falls,52.36666667,-127.7
Ocean Shores,47.00555556,-124.15833333
Oceana,36.82277778,-76.03194444
Oceanic,60.2,-147.81666667
Oceano,35.10138889,-120.62222222
Oceanside,33.21805556,-117.35138889
Ofu,-14.18444444,-169.67
Ogallala,41.11944444,-101.76972222
Ogden,41.159722225,-111.99305556
Ogdensburg,44.68222222,-75.46333333
Ogoki,51.63333333,-85.95
Okeechobee,27.26666667,-80.85027778
Oklahoma City,35.44731481666667,-97.54481481333333
Olathe,38.83916666499999,-94.81388889
Old Crow,67.57,-139.84
Old Harbor,57.21833333,-153.26972222
Olean,42.24111111,-78.37138889
Olga Bay,57.16222222,-154.2275
Oliktok,70.49972222,-149.87944444
Olive Branch,34.97861111,-89.78694444
Olympia,46.96944444,-122.9025
Omaha,41.20620370333333,-95.97166666666668
Omak,48.46444444,-119.51805556
Omalik Lagoon,69.15555556,-163.49722222
Omolik Lagoon,69.14805556,-163.51027778
Oneonta,42.52472222,-75.06444444
Onida,44.70055556,-100.10138889
Onion Bay,58.06805556,-153.25388889
Ontario,39.037777775,-117.307083335
Opapimiskan Lake,52.60861111,-90.37694444
Ophir,63.14583333,-156.52888889
Orange,38.22157407666666,-89.39527777666667
Orangeburg,33.45694444,-80.85944444
Orlando,28.4120833325,-81.40722222250001
Oroville,39.48777778,-121.62194444
Ortonville,45.30416667,-96.42472222
Osage Beach,38.11055556,-92.68055556
Osceola,45.30944444,-92.69
Oscoda,44.45166667,-83.39416667
Oshawa,43.92277778,-78.89638889
Oshkosh,43.98444444,-88.55694444
Othello,46.79416667,-119.08
Ottawa,45.3225,-75.66722222
Ottumwa,41.10722222,-92.44694444
Ouzinkie,57.94222222,-152.465
Overton,36.56805556,-114.44333333
Ovid,42.65472222,-76.79638889
Owatonna,44.12333333,-93.26055556
Owensboro,37.73888889,-87.16694444
Oxford,38.301018516666666,-79.51601851666668
Oxnard/Ventura,34.20083333,-119.20722222
Ozark,31.27583333,-85.71333333
Ozona,30.73527778,-101.20222222
Pack Creek,57.8,-134.7
Paducah,37.06027778,-88.77305556
Paf Warren,58.72694444,-156.94333333
Page,36.92611111,-111.44833333
Pago Pago,-14.33,-170.71027778
Pagosa Springs,37.28638889,-107.05611111
Paimiut,61.96666667,-160.23333333
Painesville,41.73527778,-81.22055556
Painter Creek,57.15388889,-157.39694444
Pakuashipi,51.21,-58.65833333
Palacios,28.7275,-96.25083333
Palestine,31.77972222,-95.70638889
Palm Springs,33.82972222,-116.50666667
Palmdale,34.62944444,-118.08444444
Palmer,61.595,-149.08861111
Palo Alto,37.46111111,-122.115
Panama City,30.213333333333335,-85.68416666666667
Pangnirtung,66.145,-65.71361111
Paonia,38.83138889,-107.64583333
Paradise,39.71055556,-121.61638889
Paragould,36.06388889,-90.50916667
Paris,34.98625,-91.917638885
Park Rapids,46.90111111,-95.07305556
Parker,34.14972222,-114.26777778
Parkersburg,39.345,-81.43944444
Parks,57.43361111,-153.9
Parowan,37.85972222,-112.81583333
Parry Sound,45.2575,-79.82972222
Parsons,37.33083333,-95.50611111
Pascagoula,30.37638889,-88.49527778
Pasco/Kennewick/Richland,46.26472222,-119.11916667
Paso Robles,35.67277778,-120.62694444
Patching Lake,55.60611111,-131.48333333
Patterson,33.627916665,-106.24875
Patuxent River,38.28638889,-76.41
Pauloff Harbor,54.45,-162.68333333
Paxson,63.02444444,-145.50055556
Payette,44.09444444,-116.90361111
Payson,34.25694444,-111.33916667
Peace River,56.22722222,-117.44833333
Peach Springs,35.768194442500004,-113.54326388749999
Peachtree City,33.35777778,-84.5725
Peard Bay,70.8,-158.33333333
Peawanuck,54.98805556,-85.44333333
Pecos City,31.3825,-103.51083333
Pedro Bay,59.79694444,-154.13
Pelee Island,41.7775,-82.67805556
Pelican,57.95,-136.23333333
Pella,41.40111111,-92.94583333
Pellston,45.57083333,-84.79666667
Pembina,48.9425,-97.24055556
Pembroke,45.86444444,-77.25138889
Pender Harbour,49.62277778,-124.02527778
Pendleton,45.69472222,-118.84305556
Penn Yan,42.63694444,-77.05277778
Pensacola,30.432129626666665,-87.28092593000001
Penticton,49.4625,-119.60222222
Peoria,40.66416667,-89.69333333
Perkasie,40.38916667,-75.29055556
Perry,30.06916667,-83.58055556
Perry Island,60.68583333,-147.91666667
Perryville,55.90666667,-159.16083333
Peru,40.99916667,-87.65263888999999
Petaluma,38.25777778,-122.60527778
Peterborough,44.23055556,-78.36333333
Petersburg,47.898194445,-106.04597222000001
Peterson's Point,58.68333333,-156.83333333
Petrof Point,59.37638889,-150.765
Philadelphia,38.53111111,-77.93122222400001
Philipsburg,40.88444444,-78.08722222
Phillips,45.70888889,-90.4025
Phoenix,33.482638890000004,-111.94981481833334
Picayune,30.4875,-89.65111111
Pickens,34.81,-82.70277778
Pickle Lake,51.44638889,-90.21333333
Pierre,44.38277778,-100.28583333
Pikeville,37.56194444,-82.56638889
Pillar Bay,56.59805556,-134.24277778
Pilot Point,57.50277778,-157.65597222000002
Pilot Station,61.96138889,-162.9425
Pine Bluff,34.17444444,-91.93555556
Pine Mountain,32.84055556,-84.8825
Pine Ridge,43.02361111,-102.51666667
Pinedale,42.7975,-109.81111111
Pinehurst/Southern Pines,35.2375,-79.38916667
Pittsburg,37.45,-94.73111111
Pittsburgh,40.4831944425,-80.0511805575
Pittsfield,43.598055555,-71.332638885
Placerville,38.72416667,-120.75333333
Placida,26.85361111,-82.2525
Plainview,34.16805556,-101.71722222
Plainville,41.68944444,-72.86472222
Platinum,58.964722225,-161.770555555
Plattsburgh,44.669583329999995,-73.494583335
Pleasant Harbour,57.83333333,-153.25
Plymouth,41.636805555,-78.51402777999999
Pocahontas,42.74277778,-94.64722222
Pocatello,42.90972222,-112.59583333
Pogo Mines,64.44,-144.93638889
Point Baker,56.35,-133.61666667
Point Barrow,71.33861111,-156.63277778
Point Hope,68.34861111,-166.79916667
Point Lay,69.73277778,-163.00527778
Point Lookout,36.62583333,-93.22888889
Point Retreat,58.41083333,-134.95638889
Points North Landing,58.27666667,-104.0825
Polk Inlet,55.2,-132.23333333
Polson,47.69555556,-114.18527778
Pompano Beach,26.2475,-80.11111111
Ponca City,36.73194444,-97.09972222
Ponce,18.00888889,-66.56444444
Pond Inlet,72.68944444,-77.96888889
Pontiac,42.66555556,-83.42055556
Pope Vanoy,59.31666667,-154.91666667
Poplar,48.13444444,-105.16222222
Poplar Bluff,36.71111111,-90.31388889
Porcupine Creek,67.23777778,-150.28611111
Port Alexander,56.24722222,-134.64638889
Port Alice,55.78333333,-133.6
Port Alsworth,60.19388888500001,-154.32638889
Port Angeles,48.12027778,-123.49972222
Port Armstrong,56.29611111,-134.66138889
Port Ashton,60.0575,-148.05111111
Port Bailey,57.93333333,-153.03333333
Port Clarence,65.25333333,-166.8575
Port Clinton,41.51638889,-82.86944444
Port Frederick,58.033333335,-135.575
Port Graham,59.34861111,-151.83027778
Port Hardy,50.68055556,-127.36666667
Port Harvey,50.56888889,-126.27472222
Port Hawkesbury,45.65638889,-61.36833333
Port Heiden,56.95916667,-158.63333333
Port Hobron,57.15,-153.15
Port Hope Simpson,52.52805556,-56.28527778
Port Hueneme,34.11916667,-119.11972222
Port Huron,42.91083333,-82.52888889
Port Isabel,26.16611111,-97.34583333
Port Lions,57.885,-152.8475
Port McNeill,50.57555556,-127.02861111
Port Menier,49.83638889,-64.28861111
Port Moller,56.00611111,-160.56083333
Port Orchard,47.43222222,-122.66777778
Port Protection,56.32916667,-133.60833333
Port San Juan,60.05,-148.06666667
Port Townsend,48.05388889,-122.81055556
Port Vita,58.06555556,-153.0725
Port Wakefield,58.05277778,-153.05
Port Williams,58.43333333,-152.58333333
Portage Creek,58.90638889,-157.71111111
Portales,34.14555556,-103.41027778
Porterville,36.02944444,-119.06277778
Portland,41.94231481666667,-93.12749999666666
Portsmouth,40.959305560000004,-76.83527777500001
Post,33.20333333,-101.33833333
Poteau,35.02166667,-94.62138889
Potsdam,44.67666667,-74.94833333
Pottstown,40.25,-75.61375
Poughkeepsie,41.62666667,-73.88416667
Poulsbo,47.73388889,-122.64722222
Povungnituk,60.05222222,-77.2875
Powell,44.86722222,-108.79333333
Powell River,49.83416667,-124.50027778
Prairie Du Chien,43.01916667,-91.12361111
Pratt,37.7025,-98.74694444
Prescott,34.65472222,-112.41916667
Presque Isle/Houlton,46.68888889,-68.04472222
Prestonsburg,37.75111111,-82.63666667
Price,39.61388889,-110.75166667
Prince Albert,53.21444444,-105.67305556
Prince George,53.88416667,-122.6775
Prince Rupert,54.32972222,-130.27916667
Princess Lousia Inlet,50.20333333,-123.77111111
Princeton,42.799861115,-71.111666665
Princeton/Bluefield,37.29583333,-81.20777778
Prineville,44.28777778,-120.90527778
Prospect,42.7425,-122.48888889
Prospect Creek,66.81416667,-150.64361111
Prosser,46.21333333,-119.79555556
Providence,41.72222222,-71.42777778
Provincetown,42.07222222,-70.22083333
Provo,40.21916667,-111.72333333
Prudhoe Bay,70.25194444,-148.34277778
Ptarmigan Lake,61.86611111,-141.15972222
Puale Bay,57.73333333,-155.63333333
Pueblo,38.29,-104.49805556
Pulaski,35.15416667,-87.05694444
Pullman,46.74388889,-117.10944444
Pumice,57.17833333,-157.73333333
Punta Gorda,26.91888889,-81.99083333
Put-In-Bay,41.63666667,-82.82833333
Puviaq,70.71555556,-154.40694444
Quadra Island,50.06527778,-125.2275
Quebec,46.79111111,-71.39333333
Queens,58.87194444,-158.47166667
Quesnel,53.02611111,-122.51027778
Qugruc,70.37027778,-150.42111111
Quincy,42.33715278,-100.74486110999999
Quinhagak,59.755,-161.84527778
Racine,42.76111111,-87.81388889
Rainbow Lake,58.49138889,-119.40777778
Raleigh/Durham,35.87777778,-78.7875
Ramona,33.03916667,-116.91527778
Rampart,65.4925,-150.09583333
Rangeley,44.99194444,-70.66472222
Rangely,40.09388889,-108.76305556
Rankin Inlet,62.81055556,-92.11472222
Rantoul,40.29361111,-88.1425
Rapid City,44.09513889,-103.080416665
Raspberry Strait,58.03333333,-153.0
Raton,36.7425,-104.50166667
Ravenna,41.21027778,-81.25166667
Rawlins,41.80583333,-107.20027778
Rea Point,75.36416667,-105.72638889
Reading,40.37861111,-75.96527778
Red Bank,40.31666667,-74.03305556
Red Bluff,40.15027778,-122.25222222
Red Deer,52.185,-113.89444444
Red Devil,61.78805556,-157.35027778
Red Dog,68.03222222,-162.89916667
Red Fox Bay,58.46444444,-152.59305556
Red Lake,54.172222219999995,-124.06763889
Red Oak,41.01083333,-95.25888889
Red River,47.96111111,-97.40111111
Red Wing,44.58944444,-92.485
Redding,40.541250000000005,-122.350277775
Redlands,34.08527778,-117.14638889
Redondo Beach,33.81694444,-118.36666667
Reed City,43.89166667,-85.51666667
Reedsville,40.6775,-77.62694444
Refuge Cove,50.12416667,-124.83972222
Regina,50.43222222,-104.66611111
Rehoboth,38.71944444,-75.12666667
Reid Cove,55.2,-132.23833333
Rendezvous Islands,50.28611111,-125.05833333
Reno,39.583611115,-119.82222222499999
Renton,47.49305556,-122.21583333
Repulse Bay,66.52055556,-86.22472222
Reserve,30.0875,-90.58277778
Resolute Bay,74.71694444,-94.96944444
Reston,38.96194444,-77.35805556
Rexburg,43.83388889,-111.805
Rhinelander,45.63083333,-89.46666667
Rice Lake,45.47916667,-91.72277778
Richfield,38.73416667,-112.10166667
Richland,42.09027778,-105.856111115
Richmond,38.001666668,-80.29127777800001
Rifle,39.52666667,-107.72805556
Rigby,43.6425,-111.92944444
Rimouski,48.47777778,-68.49638889
Riverside,33.94055555333333,-117.37148148
Riverton/Lander,43.06416667,-108.45972222
Riviere-Du-Loup,47.76444444,-69.58444444
Riviere-au-Tonnerre,50.28333333,-64.75
Roanoke,37.32555556,-79.97555556
Roanoke Rapids,36.43944444,-77.70944444
Robbinsville,40.21388889,-74.60166667
Roberval,48.52,-72.26583333
Roche Harbor,48.61222222,-123.13861111
Rochester,43.67629629666666,-87.55083333333334
Rock Hill,34.98777778,-81.05722222
Rock Springs,41.59416667,-109.06527778
Rockford,42.19527778,-89.09722222
Rockingham,34.89138889,-79.75972222
Rockland,44.06,-69.09916667
Rockport,28.08611111,-97.04361111
Rocksprings,29.94694444,-100.17388889
Rockwood,35.92222222,-84.68972222
Rocky Mount,35.85638889,-77.89194444
Rodman Bay,57.46666667,-135.4
Rogers,36.3725,-94.10694444
Rolla,37.93555556,-91.81361111
Roma,26.58333333,-99.13333333
Rome,38.79236111,-80.282777775
Roosevelt,40.27833333,-110.05138889
Rosamond,34.87055556,-118.20555556
Rosario,48.63333333,-122.85
Roseau,48.85638889,-95.69694444
Roseburg,43.23944444,-123.35583333
Roswell,33.3,-104.52944444
Rota,14.17444444,145.24111111
Roundup,46.475,-108.54333333
Rouyn-Noranda,48.20611111,-78.83555556
Rowan Bay,56.65,-134.28333333
Roxboro,36.28472222,-78.98472222
Ruby,64.72722222,-155.47
Ruidoso,33.46083333,-105.53027778
Russell,38.87138889,-98.81166667
Russellville,36.029444444999996,-89.95208333
Russian Mission,61.775,-161.31944444
Ruston,32.51472222,-92.58833333
Rutland,43.52972222,-72.94972222
Sachigo Lake,53.89111111,-92.19638889
Sacramento,38.607777780000006,-121.44548610999999
Safford,32.85333333,-109.635
Saginaw Bay,56.88333333,-134.15
Saginaw/Bay City/Midland,43.53305556,-84.07972222
Saglek,58.47444444,-62.65361111
Saguenay,48.33055556,-70.99638889
Sagwon,69.36638889,-148.70444444
Saint John,45.31611111,-65.89027778
Saipan,15.12027778,145.73
Salem,41.77611111,-105.983333335
Salida,38.53833333,-106.04861111
Salina,38.909861115,-104.745277775
Salinas/Monterey,36.66277778,-121.60638889
Salisbury,36.993055555,-78.01486111
Salmon,45.12333333,-113.88138889
Salmon Arm,50.6825,-119.22861111
Salmon Bay Lake,56.23722222,-133.18888889
Salome,33.7875,-113.6425
Salt Lake City,40.703888885,-111.98527777999999
Saltery Cove,55.40861111,-132.32916667
San Angelo,31.35777778,-100.49638889
San Antonio,29.469583335,-98.42652778
San Bernardino,34.08138889,-117.25486111000001
San Carlos,37.51194444,-122.24944444
San Clemente Island,33.02277778,-118.58861111
San Diego,32.75245370166667,-117.10634259333335
San Francisco,37.765833333333326,-122.45064815
San Jose,37.36305556,-121.92861111
San Juan,31.543148146666667,-95.14111111
San Luis Obispo,35.23722222,-120.6425
San Marcos,29.89277778,-97.86305556
San Pedro,33.74861111,-118.275
Sandpoint,55.31361111,-160.52138889
Sandspit,53.25416667,-131.81388889
Sandusky,41.43333333,-82.65222222
Sandy,56.23333333,-160.22583333
Sandy River,56.24444444,-160.38638889
Sanford,35.91777777666667,-77.01481481666667
Santa Ana,33.66990741,-117.81777777666666
Santa Barbara,34.42611111,-119.84138889
Santa Fe,35.61722222,-106.08944444
Santa Maria,34.9,-120.45805556
Santa Monica,34.01583333,-118.45138889
Santa Paula,34.34694444,-119.06166667
Santa Rosa,38.50972222,-122.81277778
Santa Ynez,34.60694444,-120.07513889
Saranac Lake/Lake Placid,44.38527778,-74.20611111
Sarasota/Bradenton,27.39555556,-82.55444444
Saratoga,41.44361111,-106.8275
Saratoga Springs,43.05083333,-73.86166667
Sarnia,42.99972222,-82.30944444
Saskatoon,52.17083333,-106.69972222
Sault Ste. Marie,46.364652777500005,-84.4540277775
Savannah,32.068749999999994,-81.174166665
Savoonga,63.68638889,-170.49305556
Scammon Bay,61.84444444,-165.57361111
Schefferville,54.80527778,-66.80527778
Schenectady,42.8525,-73.92861111
Scott,38.23444444,-84.43472222
Scottsbluff,41.87416667,-103.59555556
Scottsboro,34.68861111,-86.00583333
Scranton/Wilkes-Barre,41.33833333,-75.72333333
Seaice,66.65,-107.7
Seal Bay,58.38333333,-152.23333333
Sealing Point,67.11666667,-163.75
Searchlight,35.44444444,-114.90944444
Searcy,35.21055556,-91.7375
Seattle,47.57013888833333,-122.32546296166667
Sebastian,27.81333333,-80.49555556
Sebring,27.45638889,-81.3425
Sechelt,49.46055556,-123.71861111
Sedalia,38.7075,-93.17583333
Sedona,34.84861111,-111.78833333
Selawik,66.683194445,-160.069305555
Selby Lake,66.95583333,-155.615
Seldovia,59.44388889,-151.705
Selief Bay,58.98277778,-153.18333333
Selinsgrove,40.82111111,-76.86416667
Selma,32.396944445,-86.96888889
Selmer,35.20305556,-88.49833333
Seneca,42.71527778,-76.88222222
Seneca Falls,42.88361111,-76.78111111
Sept-Iles,50.22333333,-66.26555556
Sequim,48.09777778,-123.18694444
Serpentine,65.85138889,-164.70277778
Sevierville,35.85777778,-83.52861111
Sewanee,35.20527778,-85.89805556
Seward,60.13,-149.41694444
Seward Peninsula,65.77277778,-165.89027778
Seymour,38.92472222,-85.90833333
Shafter,35.5075,-119.19222222
Shageluk,62.69222222,-159.56916667
Shaktoolik,64.37111111,-161.22388889
Shannon Pond,59.03916667,-158.46388889
Shaw Island,48.58527778,-123.00861111
Shawl Bay,50.84833333,-126.56583333
Shawnee,35.35722222,-96.94277778
Shearwater,57.34333333,-152.89722222
Sheboygan,43.76972222,-87.85166667
Sheep Mountain,61.81138889,-147.50916667
Shelby,35.25583333,-81.60083333
Shelbyville,39.58305556,-85.80472222
Shelbyville/Tullahoma,35.55944444,-86.4425
Sheldon Point,62.52055556,-164.84777778
Shell Lake,61.96388889,-151.55583333
Shelton,47.23361111,-123.1475
Shemya,52.71222222,174.11361111
Shenandoah,40.75166667,-95.41361111
Sherbrooke,45.43861111,-71.69138889
Sheridan,44.76916667,-106.98027778
Sherman-Denison,33.7,-96.66666667
Shingletown,40.52222222,-121.81666667
Shirley,40.82194444,-72.86694444
Shirleyville,61.01361111,-151.40694444
Shishmaref,66.24944444,-166.08944444
Shisholik,67.0,-162.83333333
Shoal Bay,50.45861111,-127.85611111
Shoal Cove,55.45,-131.28333333
Show Low,34.26555556,-110.00555556
Shreveport,32.496296296666664,-93.74435185333334
Shrimp Bay,55.83444444,-131.48472222
Shungnak,66.88805556,-157.1625
Sidney,43.703055553333336,-94.19777777666667
Sikeston,36.89888889,-89.56166667
Siler City,35.70416667,-79.50416667
Silver City,61.02888889,-138.4075
Silver City/Hurley,32.63666667,-108.15638889
Silver Salmon Creek,59.96388889,-152.68222222
Simoom Sound,50.75194444,-126.50111111
Simsbury,41.93277778,-72.77694444
Sioux City,42.4025,-96.38444444
Sioux Falls,43.58194444,-96.74194444
Sioux Lookout,50.11416667,-91.90555556
Sitka,57.04694444,-135.36111111
Sitkinak,56.53277778,-154.11388889
Sivinuvik,66.88333333,-161.48333333
Skagway,59.46,-135.31555556
Skaneateles,42.91388889,-76.44083333
Skwentna,61.96611111,-151.19527778
Slaton,33.48527778,-101.66166667
Slave Lake,55.29305556,-114.77722222
Sleetmute,61.70055556,-157.16583333
Smith Bay,70.76583333,-154.23083333
Smith Cove,55.45472222,-132.35194444
Smithers,54.82527778,-127.18277778
Smithfield,38.730833329999996,-74.94083333500001
Smyrna,36.00888889,-86.52
Snap Lake,63.585,-110.9
